Gender,Age,Type of Injury,Area,Type of Vehicle
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Hovedstaden,Andre
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Lastbil over 3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Sjælland,Andre
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Køretøj 0-3.500 kg under udrykning
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Lastbil over 3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Syddanmark,Andre
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Almindelig personbil
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Taxi
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Varebil 0-3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Lastbil over 3.500 kg.
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Motorcykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Knallert
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Cykel
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Fodgænger
Mænd,45-64 år,Lettere tilskadekomne,Region Midtjylland,Fodgænger
